34;Deckow-Green;Conde;Portugal;1;50;ISO9003,ISO14000,AS9100;AlloySteel;PrecisionMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
774;Gleichner-Auer;Porto Martins;Portugal;1;50;ISO9003,ISO9002,QS9000;CastIron;GearHobbing;GearShaperMachine;2019-03-01;2019-05-15
20;Jones-Reinger;Breda;Netherlands;2;50;ISO9000,MIL,ISO9004;AusteniticStainlessSteel;HoleMaking;EDMDrillingMachine;2019-02-15;2019-05-01
535;Hyatt, Stiedemann and Wintheiser;Łęknica;Poland;9;100;ISO9000,ISO14000,ISO9004;LowAlloySteel;Planing;ShaperMachine;2019-01-15;2019-04-01
504;Ryan LLC;Corujeira;Portugal;7;50;ISO9000,LEED,QS9000;LowAlloySteel;LaserBeamCutting;LaserCuttingMachine;2019-01-01;2019-03-15
309;Reichert-Runolfsson;Barcelona;Spain;1;50;ISO9001,LEED,ISO14000;MediumCarbonSteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
817;Dare, Feest and Wolff;Jakubów;Poland;9;125;ISO14000,AS9100,QS9000;AlloySteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
389;Reynolds, Hahn and Sporer;Klwów;Poland;7;125;LEED,ISO9004,AS9000;StainlessSteel_304;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
333;MacGyver Inc;São João dos Montes;Portugal;5;75;ISO9001,AS9100,QS9000;MartensiticStainlessSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
806;Prohaska-Schoen;Quimperlé;France;7;50;MIL,ISO9002;MalleableIron;Milling;MillingMachine;2019-01-01;2019-03-15
810;Hansen-Flatley;Seaton;United Kingdom;9;125;ISO9000,MIL,ISO14000;StainlessSteel_316;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
338;Schoen-Wolf;Marteleira;Portugal;2;150;ISO9004,QS9000;LowAlloySteel;Milling;MillingMachine;2019-02-15;2019-05-01
302;Pagac-Schulist;Brudzeń Duży;Poland;1;100;MIL,ISO9003,AS9100;MediumCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
729;Mosciski-Herzog;Montemor-o-Velho;Portugal;8;150;ISO9004,QS9000,AS9000;StainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
198;Steuber, Durgan and Orn;Nantes;France;1;50;LEED,ISO14000,AS9000;AlloySteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
712;Kling, Little and Collins;Casal;Portugal;4;125;LEED,AS9100;GrayIron;LaserBeamCutting;LaserCuttingMachine;2019-02-15;2019-05-01
592;Windler, Hilll and Stoltenberg;Łyse;Poland;9;50;QS9000,AS9100,AS9000;StainlessSteel_302;VerticalMilling;VerticalMillingMachine;2019-01-01;2019-03-15
918;Donnelly-Bins;Valejas;Portugal;8;150;MIL,ISO14000,AS9000;StainlessSteel_304;Milling;MillingMachine;2019-01-15;2019-04-01
936;Beatty-Hilll;Ścinawa;Poland;5;100;MIL,ISO9003,ISO9004;StainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-15;2019-04-01
803;Price, Abshire and Hessel;Kaliska;Poland;2;125;ISO9001,ISO9003,LEED;StainlessSteel_302;Milling;MillingMachine;2019-02-15;2019-05-01
39;Schamberger-Jakubowski;Köln;Germany;9;75;MIL,QS9000,AS9100;HighAlloySteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
49;Cummings, Block and Waters;Essen;Germany;1;100;ISO9003,LEED,AS9100;LowCarbonSteel;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
200;Tremblay LLC;Paris 19;France;10;100;MIL,ISO9002,AS9000;StainlessSteel;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
420;Kassulke, Kuvalis and Lindgren;Miechów Charsznica;Poland;9;100;ISO9000,ISO14000,QS9000;WhiteIron;CNCTurning;CNCTurnMachine;2019-03-01;2019-05-15
849;Wilderman-Schmidt;Forbach;France;8;150;ISO9000,LEED,ISO9004;MediumCarbonSteel;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
569;Wuckert LLC;Metz;France;7;125;LEED,QS9000;StainlessSteel_316;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
504;Ryan LLC;Corujeira;Portugal;7;150;ISO9000,LEED,QS9000;HighCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
205;Gutkowski Inc;Salon-de-Provence;France;7;75;MIL,AS9000;GrayIron;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
354;Dickinson-Effertz;Hoorn;Netherlands;8;50;MIL,LEED,AS9000;LowAlloySteel;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
613;Sawayn, Howell and Abshire;Valence;France;9;150;MIL,ISO9003,AS9000;MediumCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-01-01;2019-03-15
435;Von LLC;Szczawno-Zdrój;Poland;7;125;ISO9002,QS9000,AS9000;LowCarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
767;Langworth, Rath and Jacobs;Krzepice;Poland;8;150;MIL,ISO14000,QS9000;StainlessSteel;Planing;ShaperMachine;2019-01-01;2019-03-15
615;Feest-Quigley;Leidschendam;Netherlands;3;150;MIL,ISO9002;LowCarbonSteel;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
333;MacGyver Inc;São João dos Montes;Portugal;5;50;ISO9001,AS9100,QS9000;AlloySteel;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
104;Gleason-Bode;Szlachta;Poland;4;100;MIL,ISO14000,AS9100;CarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
362;Connelly Group;Aldeia da Mata;Portugal;9;100;LEED,ISO14000,AS9000;Steel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
750;Gibson Inc;Carapelhos;Portugal;7;100;MIL,ISO14000,AS9000;LowCarbonSteel;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
689;Sawayn, Hand and Bahringer;Santa Catarina;Portugal;9;75;ISO14000,QS9000;LowCarbonSteel;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
192;Moore-Pfannerstill;Rybczewice;Poland;7;125;MIL,ISO14000;StainlessSteel_400;CNCMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
791;Huels-Cruickshank;Arras;France;6;75;ISO9001,AS9100;Steel;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
235;Ankunding, Hoppe and Altenwerth;Bourges;France;3;100;MIL,ISO9004,AS9000;HighAlloySteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
575;Kling-Eichmann;Tarascon;France;2;100;ISO9001,ISO9002,AS9100;Steel;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
969;Treutel Inc;Orléans;France;4;75;MIL,ISO9004,AS9100;LowCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
813;Kuhlman, Steuber and Barton;Vila Nova;Portugal;4;125;ISO9001,AS9000;MartensiticStainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
247;Heathcote Inc;Créteil;France;3;50;ISO9003,LEED,ISO9004;StainlessSteel_302;GearHobbing;GearShaperMachine;2019-01-01;2019-03-15
228;Pfannerstill, Krajcik and Wiegand;Rueil-Malmaison;France;3;100;ISO9001,AS9100,AS9000;AusteniticStainlessSteel;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
463;Cassin and Sons;Santiago De Compostela;Spain;4;150;ISO9000,ISO9002;AusteniticStainlessSteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
522;MacGyver and Sons;Leśnica;Poland;5;75;MIL,QS9000;StainlessSteel;WireEDM;EDMMachine;2019-02-01;2019-04-15
617;Quigley, Hessel and Daniel;Duisburg;Germany;4;150;ISO9001,ISO9003,LEED;AusteniticStainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-03-01;2019-05-15
391;Hettinger-Hintz;Górki Wielkie;Poland;5;100;ISO9003,ISO9004;LowAlloySteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
112;Klein LLC;Oliveiras;Portugal;8;50;ISO9000,ISO14000,QS9000;LowAlloySteel;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
641;Goldner-Stoltenberg;Cergy-Pontoise;France;2;50;ISO9003,LEED,QS9000;StainlessSteel_400;Shaping;ShaperMachine;2019-02-15;2019-05-01
461;Kub, Turner and Schowalter;Gandra;Portugal;8;125;ISO9002,ISO14000,AS9000;StainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-02-01;2019-04-15
341;Kirlin-Connelly;Puńsk;Poland;1;100;ISO9001,ISO9004,AS9100;StainlessSteel_302;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
185;Romaguera LLC;Dijon;France;6;50;ISO14000,AS9100;StainlessSteel;SinkerEDM;EDMMachine;2019-01-01;2019-03-15
265;Bernier LLC;Ereira;Portugal;4;150;ISO9000,AS9100,QS9000;AusteniticStainlessSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
629;Ruecker Inc;Chwaszczyno;Poland;9;100;MIL,AS9000;AusteniticStainlessSteel;CNCMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
790;Beier-Hoppe;Coja;Portugal;8;100;MIL,AS9100,AS9000;MalleableIron;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
129;Cruickshank Group;Alqueidão;Portugal;7;150;AS9100,AS9000;HighAlloySteel;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
738;Gleichner and Sons;Paris 01;France;10;50;ISO14000,QS9000;CarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
56;Pouros LLC;Lemende;Portugal;9;75;ISO9000,MIL,ISO9003;GrayIron;Shaping;ShaperMachine;2019-01-15;2019-04-01
445;Kutch LLC;Zwolle;Netherlands;6;150;ISO9003,QS9000,ISO9004;LowCarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-15;2019-05-01
535;Hyatt, Stiedemann and Wintheiser;Łęknica;Poland;9;50;ISO9000,ISO14000,ISO9004;MartensiticStainlessSteel;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
707;Beer-Crooks;Grijó;Portugal;6;100;ISO9000,MIL,ISO14000;AusteniticStainlessSteel;Shaping;ShaperMachine;2019-02-01;2019-04-15
206;Klocko Group;Cortiçóis;Portugal;7;125;ISO9001,MIL,ISO9003;CompactedGraphiteIron;PrecisionMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
263;Wolf, Rolfson and Armstrong;Vila Chã do Monte;Portugal;5;100;LEED,AS9100;StainlessSteel_304;ElectricalDischargeMachining;EDMMachine;2019-03-01;2019-05-15
632;Orn LLC;Przystajń;Poland;7;150;ISO9002,ISO14000,QS9000;GrayIron;LaserBeamCutting;LaserCuttingMachine;2019-02-15;2019-05-01
811;Cummerata, Turner and Schmitt;Nelas;Portugal;3;150;ISO9001,ISO14000;StainlessSteel;VerticalMilling;VerticalMillingMachine;2019-01-01;2019-03-15
689;Sawayn, Hand and Bahringer;Santa Catarina;Portugal;9;75;ISO14000,QS9000;CarbonSteel;HoleMaking;EDMDrillingMachine;2019-02-15;2019-05-01
692;Gleichner-Waters;Loures;Portugal;1;75;MIL,ISO14000,QS9000;LowAlloySteel;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
963;Quigley, Predovic and Wolff;Freiburg im Breisgau;Germany;9;150;ISO9001;StainlessSteel_304;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
25;Ziemann, Rosenbaum and Labadie;Würzburg;Germany;8;125;ISO9001,ISO9000,QS9000;CastIron;Planing;ShaperMachine;2019-02-15;2019-05-01
134;Reilly-Walter;Abuxarda;Portugal;2;50;ISO9001,LEED;CompactedGraphiteIron;Milling;MillingMachine;2019-01-15;2019-04-01
489;Walsh, Russel and Jerde;Bozkow;Poland;5;100;ISO9003,QS9000,AS9000;StainlessSteel_316;LaserBeamCutting;LaserCuttingMachine;2019-01-01;2019-03-15
556;MacGyver, Okuneva and Kessler;Rueil-Malmaison;France;3;50;ISO9000,ISO9002,ISO9004;StainlessSteel_302;Shaping;ShaperMachine;2019-01-01;2019-03-15
43;Schiller, Fay and Turcotte;Kowale Oleckie;Poland;10;125;MIL,ISO9000,AS9000;MalleableIron;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
400;Cormier-Wolf;Vales;Portugal;10;75;ISO9000,ISO9002,ISO9004;StainlessSteel_304;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
196;Schoen-Watsica;Dębowa Łąka;Poland;9;50;ISO9001,ISO9004;MartensiticStainlessSteel;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
21;Baumbach, Deckow and Bahringer;Santander;Spain;7;50;ISO9002,AS9100,ISO9004;CompactedGraphiteIron;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
465;Hoppe-Kub;Malaga;Spain;3;50;LEED,QS9000,AS9000;HighCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-01-01;2019-03-15
915;Crist, Goodwin and Cummings;Hengelo;Netherlands;10;150;ISO9000,ISO9004,AS9000;MediumCarbonSteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
270;Hand-Gislason;Carpiquet;France;5;75;ISO9000,QS9000;WhiteIron;Milling;MillingMachine;2019-01-01;2019-03-15
208;Corkery, Gutkowski and Dickinson;Bobowa;Poland;1;100;ISO9001,MIL,ISO9002;CastIron;Planing;ShaperMachine;2019-03-01;2019-05-15
479;Bosco, Cummerata and Cassin;Płock;Poland;2;100;ISO9002,LEED;StainlessSteel_304;ManualMilling;ManualMachineTool;2019-03-01;2019-05-15
290;Jakubowski Group;Chrzanów;Poland;8;125;ISO9001,MIL,ISO9003;AlloySteel;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
634;Dickens and Sons;Saint-Germain-en-Laye;France;6;125;ISO14000,ISO9004;MartensiticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
712;Kling, Little and Collins;Casal;Portugal;4;75;LEED,AS9100;HighCarbonSteel;HoleMaking;EDMDrillingMachine;2019-02-15;2019-05-01
771;Waters-Kunze;Santana;Portugal;10;100;ISO9002,LEED,AS9000;HighAlloySteel;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
770;Witting Inc;Groningen;Netherlands;2;125;ISO9001,ISO14000,AS9100;StainlessSteel_316;Planing;ShaperMachine;2019-02-01;2019-04-15
107;Hane-Hayes;Jawornik Polski;Poland;10;75;ISO9001,ISO9003,ISO9004;AusteniticStainlessSteel;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
158;Leannon and Sons;Lyski;Poland;5;125;MIL,ISO9003,ISO9004;StainlessSteel_400;GearHobbing;GearShaperMachine;2019-03-01;2019-05-15
109;Rodriguez, Gislason and Willms;Kassel;Germany;4;50;ISO9001,ISO9000,ISO9003;StainlessSteel_400;Milling;MillingMachine;2019-01-15;2019-04-01
767;Langworth, Rath and Jacobs;Krzepice;Poland;8;150;MIL,ISO14000,QS9000;CarbonSteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
308;Schaden-Larkin;Bacelo;Portugal;2;75;MIL,ISO9002;AlloySteel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
319;Lockman-Stokes;Pomar;Portugal;10;125;ISO9000,ISO9003,ISO9004;HighCarbonSteel;Planing;ShaperMachine;2019-02-01;2019-04-15
958;Frami-Blanda;La Rochelle;France;5;50;ISO9003,ISO14000,AS9100;CarbonSteel;WireEDM;EDMMachine;2019-02-15;2019-05-01
698;Batz-Hickle;Husów;Poland;8;50;ISO9000,ISO9003,LEED;MartensiticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
489;Walsh, Russel and Jerde;Bozkow;Poland;5;150;ISO9003,QS9000,AS9000;HighCarbonSteel;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
203;Torp, Nitzsche and Cronin;Santo André;Portugal;8;75;LEED,ISO14000;LowCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
689;Sawayn, Hand and Bahringer;Santa Catarina;Portugal;9;75;ISO14000,QS9000;CompactedGraphiteIron;Shaping;ShaperMachine;2019-01-01;2019-03-15
216;Auer-Dicki;Molsheim;France;2;150;ISO9000,ISO9003,ISO9004;CompactedGraphiteIron;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
767;Langworth, Rath and Jacobs;Krzepice;Poland;8;50;MIL,ISO14000,QS9000;CastIron;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
440;Ankunding Inc;Bielice;Poland;2;125;ISO9001,LEED,ISO14000;AlloySteel;Milling;MillingMachine;2019-02-01;2019-04-15
49;Cummings, Block and Waters;Essen;Germany;1;150;ISO9003,LEED,AS9100;HighAlloySteel;ElectricalDischargeMachining;EDMMachine;2019-02-15;2019-05-01
272;Rau, Hoeger and Rolfson;Dzików Stary;Poland;6;125;ISO9001,ISO9002,QS9000;MartensiticStainlessSteel;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
504;Ryan LLC;Corujeira;Portugal;7;100;ISO9000,LEED,QS9000;MalleableIron;WireEDM;EDMMachine;2019-01-15;2019-04-01
959;Brekke Inc;Bobigny;France;10;75;ISO9002,LEED;CompactedGraphiteIron;Milling;MillingMachine;2019-01-01;2019-03-15
555;Lueilwitz-Roob;Essen;Germany;2;100;MIL,QS9000,AS9100;CastIron;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
651;Schuster LLC;São Paio de Gramaços;Portugal;1;75;AS9100,ISO9004,QS9000;CompactedGraphiteIron;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
425;Stracke, Anderson and Lynch;Tuchów;Poland;7;50;ISO9001,ISO9003;MalleableIron;Milling;MillingMachine;2019-01-15;2019-04-01
727;Greenfelder Inc;Trzcianka;Poland;7;100;ISO9000,ISO9004;StainlessSteel_316;Planing;ShaperMachine;2019-01-15;2019-04-01
697;Huels Inc;Gent;Belgium;10;75;QS9000,AS9000;MalleableIron;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
816;Will, Beahan and Doyle;Kleszczewo;Poland;2;100;ISO9001,ISO14000,QS9000;Steel;GearHobbing;GearShaperMachine;2019-02-01;2019-04-15
826;Lindgren, Williamson and Brekke;Potok Złoty;Poland;6;100;ISO9001,MIL,ISO9004;StainlessSteel_400;VerticalMilling;VerticalMillingMachine;2019-02-15;2019-05-01
707;Beer-Crooks;Grijó;Portugal;6;75;ISO9000,MIL,ISO14000;WhiteIron;Shaping;ShaperMachine;2019-02-01;2019-04-15
854;Keeling, Lakin and Bartoletti;Puteaux;France;6;150;ISO14000,QS9000,AS9100;HighAlloySteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-15;2019-04-01
492;Corwin, Kerluke and Williamson;Campos;Portugal;2;100;ISO9000,QS9000,AS9000;Steel;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
329;Smitham LLC;Paris 09;France;4;125;ISO9002,QS9000;AusteniticStainlessSteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
454;Armstrong-Leannon;Tuchomie;Poland;1;50;LEED,ISO9004,AS9000;CarbonSteel;ManualMilling;ManualMachineTool;2019-01-01;2019-03-15
828;Zieme and Sons;Targowisko;Poland;5;100;ISO9000,ISO9003,ISO9002;MalleableIron;ManualMilling;ManualMachineTool;2019-01-15;2019-04-01
114;Nitzsche, Stiedemann and Lockman;Guifões;Portugal;4;125;ISO9003,ISO9002;MalleableIron;Shaping;ShaperMachine;2019-01-01;2019-03-15
70;Price, Bernhard and Cruickshank;Paris 09;France;2;75;ISO14000,QS9000;StainlessSteel_302;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
352;Zieme, Reynolds and Jones;Fafe;Portugal;1;100;MIL,ISO9003,ISO14000;StainlessSteel_302;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
670;Marvin and Sons;Basel;Switzerland;4;125;ISO9000,ISO9003;StainlessSteel_400;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
781;Dibbert, Daugherty and Parisian;Santa Maria do Souto;Portugal;1;50;ISO9001,AS9000;StainlessSteel_316;ManualMilling;ManualMachineTool;2019-01-15;2019-04-01
562;Fahey, Quitzon and Homenick;Sucha;Poland;9;100;QS9000,AS9000;HighCarbonSteel;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
59;Koelpin, Jast and Wisozk;Lipno;Poland;10;100;LEED,ISO14000,QS9000;MalleableIron;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
208;Corkery, Gutkowski and Dickinson;Bobowa;Poland;1;100;ISO9001,MIL,ISO9002;CarbonSteel;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
242;Goodwin-Davis;São Martinho do Campo;Portugal;2;100;LEED,AS9100,QS9000;LowAlloySteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
524;Kihn, Miller and Lemke;Cabeças Verdes;Portugal;9;150;ISO9000,ISO9003,AS9000;MediumCarbonSteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
146;Fahey Group;São Paio de Gramaços;Portugal;8;75;ISO9001,ISO9000,AS9100;HighAlloySteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
576;Hettinger LLC;Pereira;Portugal;2;100;ISO9001,MIL,ISO9000;Steel;Shaping;ShaperMachine;2019-02-15;2019-05-01
633;Boyer Group;Colos;Portugal;8;125;MIL,LEED,AS9100;LowCarbonSteel;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
656;Parisian-Borer;Saint-Quentin-en-Yvelines;France;6;125;ISO9001,ISO9000;HighCarbonSteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
590;Nader LLC;Suresnes;France;1;100;ISO9001,ISO9003,AS9100;MartensiticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
413;Kuvalis-Crona;Fonte de Angeão;Portugal;6;75;ISO9000,ISO9004,QS9000;MediumCarbonSteel;VerticalMilling;VerticalMillingMachine;2019-02-15;2019-05-01
556;MacGyver, Okuneva and Kessler;Rueil-Malmaison;France;3;150;ISO9000,ISO9002,ISO9004;CompactedGraphiteIron;VerticalMilling;VerticalMillingMachine;2019-01-01;2019-03-15
698;Batz-Hickle;Husów;Poland;8;75;ISO9000,ISO9003,LEED;StainlessSteel_302;HoleMaking;EDMDrillingMachine;2019-03-01;2019-05-15
815;Fisher, Harris and Dach;Braga;Portugal;5;75;ISO9001,AS9000;CarbonSteel;ManualMilling;ManualMachineTool;2019-03-01;2019-05-15
612;Parker-Beier;Canha;Portugal;4;50;ISO9001,ISO9000,ISO9003;StainlessSteel;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
58;Stark-Cummings;Mosina;Poland;8;125;ISO9002,ISO14000,AS9100;LowAlloySteel;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
38;Harber, Cummerata and Beatty;Roma;Italy;3;50;AS9100,AS9000;HighAlloySteel;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
342;Stokes-Kuhic;Orléans;France;9;75;ISO9003,LEED,AS9000;CompactedGraphiteIron;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
516;Donnelly Group;Wąpielsk;Poland;8;125;ISO9002,QS9000;GrayIron;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
452;Torp, Hessel and Larson;Orléans;France;4;150;MIL,ISO9002,LEED;StainlessSteel_302;WireEDM;EDMMachine;2019-03-01;2019-05-15
66;Smitham Group;Lemende;Portugal;7;50;MIL,ISO9004,AS9000;AlloySteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
