PC_251;216;Auer_Dicki;Molsheim;France;2;75;ISO9000,MIL,ISO14000;IND15_CastIron;IND15_Shaping;IND15_ShaperMachine;01.02.2019;15.04.2019
PC_208;843;Auer_VonRueden;Hamburg;Germany;3;100;ISO9003,AS9000;IND16_StainlessSteel;IND16_HorizontalMilling;IND16_HorizontalMillingMachine;15.01.2019;01.04.2019
PC_295;90;Auer_Crist_and_Lehner;Bastia;France;8;75;ISO9001,ISO9004,QS9000;IND17_StainlessSteel_304;IND17_HorizontalMilling;IND17_HorizontalMillingMachine;01.03.2019;15.05.2019
PC_155;796;Auer_Yundt_and_Friesen;Noyal-sur-Vilaine;France;10;125;ISO9002,AS9000;IND18_StainlessSteel_304;IND18_WaterJetCutting;IND18_WaterJetCuttingMachine;01.02.2019;15.04.2019
PC_600;796;Auer_Yundt_and_Friesen;Noyal-sur-Vilaine;France;10;150;ISO9002,AS9000;IND19_HighAlloySteel;IND19_ManualMilling;IND19_ManualMachineTool;01.01.2019;15.03.2019
PC_761;721;Aufderhar_Group;Marseille;France;7;150;ISO9003,AS9000;IND20_Steel;IND20_Planing;IND20_ShaperMachine;15.02.2019;01.05.2019
PC_339;762;Bailey_Streich_and_Keeling;Trzcińsko Zdrój;Poland;2;150;ISO9003,AS9100;IND21_WhiteIron;IND21_PrecisionMilling;IND21_ComputerControlledMachineTool;01.01.2019;15.03.2019
PC_654;655;Balistreri_Crona;Besançon;France;9;50;ISO14000,QS9000,AS9100;IND22_LowAlloySteel;IND22_HoleMaking;IND22_EDMDrillingMachine;15.01.2019;01.04.2019
PC_792;655;Balistreri_Crona;Besançon;France;9;75;ISO14000,QS9000,AS9100;IND23_LowAlloySteel;IND23_VerticalMilling;IND23_VerticalMillingMachine;01.03.2019;15.05.2019
PC_345;423;Balistreri_Treutel_and_Franecki;Mirocin;Poland;6;75;ISO9003,AS9100,AS9000;IND24_LowCarbonSteel;IND24_HoleMaking;IND24_EDMDrillingMachine;15.01.2019;01.04.2019
PC_336;153;Bartell_LLC;Valinhos;Portugal;4;150;ISO9001,MIL,ISO9002;IND25_StainlessSteel_304;IND25_CNCTurning;IND25_CNCTurnMachine;01.02.2019;15.04.2019
PC_822;328;Bartell_Waelchi_and_Waelchi;Wąsosz;Poland;6;125;ISO9003,ISO9002,LEED;IND26_LowCarbonSteel;IND26_ManualMilling;IND26_ManualMachineTool;01.01.2019;15.03.2019
PC_539;250;Barton_Kirlin_and_Kunde;Dresden;Germany;2;75;MIL,ISO14000,QS9000;IND27_StainlessSteel_302;IND27_CNCMilling;IND27_ComputerControlledMachineTool;15.01.2019;01.04.2019
PC_597;850;Bashirian_Bode_and_Conroy;Quimper;France;6;125;ISO9003,AS9100;IND28_GrayIron;IND28_PrecisionMilling;IND28_ComputerControlledMachineTool;01.02.2019;15.04.2019
PC_698;850;Bashirian_Bode_and_Conroy;Quimper;France;6;50;ISO9003,AS9100;IND29_MediumCarbonSteel;IND29_ElectricalDischargeMachining;IND29_EDMMachine;01.03.2019;15.05.2019
PC_3;698;Batz_Hickle;Husów;Poland;8;75;ISO9003,QS9000,ISO9004;IND30_HighAlloySteel;IND30_PrecisionMilling;IND30_ComputerControlledMachineTool;01.01.2019;15.03.2019
PC_156;698;Batz_Hickle;Husów;Poland;8;125;ISO9003,QS9000,ISO9004;IND31_StainlessSteel_400;IND31_WaterJetCutting;IND31_WaterJetCuttingMachine;01.01.2019;15.03.2019
PC_360;691;Bauch_Inc;Noisy-le-Grand;France;6;150;ISO9001,LEED,QS9000;IND32_StainlessSteel_316;IND32_WireEDM;IND32_EDMMachine;15.01.2019;01.04.2019
PC_719;691;Bauch_Inc;Noisy-le-Grand;France;6;50;ISO9001,LEED,QS9000;IND33_CarbonSteel;IND33_Shaping;IND33_ShaperMachine;01.01.2019;15.03.2019
PC_784;691;Bauch_Inc;Noisy-le-Grand;France;6;50;ISO9001,LEED,QS9000;IND34_StainlessSteel;IND34_Milling;IND34_MillingMachine;15.02.2019;01.05.2019
PC_846;691;Bauch_Inc;Noisy-le-Grand;France;6;100;ISO9001,LEED,QS9000;IND35_MediumCarbonSteel;IND35_WaterJetCutting;IND35_WaterJetCuttingMachine;01.01.2019;15.03.2019
PC_462;422;Bauch_Satterfield_and_Hand;Saint-Pierre-des-Corps;France;9;125;MIL,ISO9002,ISO9004;IND36_MediumCarbonSteel;IND36_ElectricalDischargeMachining;IND36_EDMMachine;15.02.2019;01.05.2019
PC_245;96;Baumbach_Buckridge;Quintães;Portugal;5;150;ISO9001,ISO14000,AS9000;IND37_AusteniticStainlessSteel;IND37_CNCTurning;IND37_CNCTurnMachine;01.01.2019;15.03.2019
PC_667;96;Baumbach_Buckridge;Quintães;Portugal;5;150;ISO9001,ISO14000,AS9000;IND38_AlloySteel;IND38_WireEDM;IND38_EDMMachine;01.01.2019;15.03.2019
PC_28;21;Baumbach_Deckow_and_Bahringer;Santander;Spain;7;100;ISO9002,QS9000,AS9000;IND39_CompactedGraphiteIron;IND39_GearHobbing;IND39_GearShaperMachine;15.01.2019;01.04.2019
PC_262;21;Baumbach_Deckow_and_Bahringer;Santander;Spain;7;50;ISO9002,QS9000,AS9000;IND40_HighAlloySteel;IND40_PrecisionMilling;IND40_ComputerControlledMachineTool;15.02.2019;01.05.2019
PC_399;21;Baumbach_Deckow_and_Bahringer;Santander;Spain;7;75;ISO9002,QS9000,AS9000;IND41_AlloySteel;IND41_Shaping;IND41_ShaperMachine;15.02.2019;01.05.2019
PC_382;694;Bayer_Inc;São Martinho do Campo;Portugal;9;150;QS9000,AS9000;IND42_GrayIron;IND42_HoleMaking;IND42_EDMDrillingMachine;01.01.2019;15.03.2019
PC_611;694;Bayer_Inc;São Martinho do Campo;Portugal;9;75;QS9000,AS9000;IND43_HighAlloySteel;IND43_Shaping;IND43_ShaperMachine;01.03.2019;15.05.2019
PC_66;678;Bayer_Braun_and_Klein;Żarki;Poland;1;100;ISO9000,AS9100,AS9000;IND44_StainlessSteel_304;IND44_LaserBeamCutting;IND44_LaserCuttingMachine;15.02.2019;01.05.2019
PC_762;678;Bayer_Braun_and_Klein;Żarki;Poland;1;75;ISO9000,AS9100,AS9000;IND45_MediumCarbonSteel;IND45_CNCTurning;IND45_CNCTurnMachine;15.01.2019;01.04.2019
PC_637;330;Beahan_Inc;Wola Jachowa;Poland;6;75;MIL,LEED,AS9000;IND46_CastIron;IND46_ElectricalDischargeMachining;IND46_EDMMachine;01.03.2019;15.05.2019
PC_89;190;Beahan_Pollich;Bobigny;France;8;75;ISO9001,LEED,ISO14000;IND47_CastIron;IND47_LaserBeamCutting;IND47_LaserCuttingMachine;15.01.2019;01.04.2019
PC_854;190;Beahan_Pollich;Bobigny;France;8;125;ISO9001,LEED,ISO14000;IND48_LowCarbonSteel;IND48_SinkerEDM;IND48_EDMMachine;01.01.2019;15.03.2019
PC_404;37;Beahan_Cronin_and_Paucek;Birmingham;United Kingdom;4;150;ISO9001,ISO9002,LEED;IND49_StainlessSteel_302;IND49_ElectricalDischargeMachining;IND49_EDMMachine;01.02.2019;15.04.2019
PC_621;37;Beahan_Cronin_and_Paucek;Birmingham;United Kingdom;4;150;ISO9001,ISO9002,LEED;IND50_HighAlloySteel;IND50_WireEDM;IND50_EDMMachine;01.01.2019;15.03.2019
PC_659;37;Beahan_Cronin_and_Paucek;Birmingham;United Kingdom;4;75;ISO9001,ISO9002,LEED;IND51_CompactedGraphiteIron;IND51_VerticalMilling;IND51_VerticalMillingMachine;01.01.2019;15.03.2019
PC_342;936;Beatty_Hilll;Ścinawa;Poland;5;125;ISO9001,AS9000;IND52_LowCarbonSteel;IND52_Planing;IND52_ShaperMachine;01.03.2019;15.05.2019
PC_86;736;Bechtelar_Rath;Agrela;Portugal;4;75;ISO9001,MIL,LEED;IND53_StainlessSteel_304;IND53_ManualMilling;IND53_ManualMachineTool;01.03.2019;15.05.2019
PC_680;180;Bechtelar_Hoeger_and_Jacobi;Dean;United Kingdom;1;75;ISO9002,ISO14000,ISO9004;IND54_CompactedGraphiteIron;IND54_HorizontalMilling;IND54_HorizontalMillingMachine;01.03.2019;15.05.2019
PC_203;965;Bechtelar_OReilly_and_Aufderhar;West End;United Kingdom;3;100;ISO9000,MIL,ISO9004;IND55_LowAlloySteel;IND55_ManualMilling;IND55_ManualMachineTool;01.03.2019;15.05.2019
PC_124;707;Beer_Crooks;Grijó;Portugal;6;75;ISO9001,ISO9002,LEED;IND56_StainlessSteel_400;IND56_HoleMaking;IND56_EDMDrillingMachine;01.01.2019;15.03.2019
PC_534;790;Beier_Hoppe;Coja;Portugal;8;75;MIL,ISO9003,AS9100;IND57_CompactedGraphiteIron;IND57_Shaping;IND57_ShaperMachine;15.01.2019;01.04.2019
PC_423;760;Beier_Mante;Granja do Tedo;Portugal;6;150;ISO9001,ISO9000,ISO14000;IND58_HighAlloySteel;IND58_GearHobbing;IND58_GearShaperMachine;01.01.2019;15.03.2019
PC_112;935;Beier_Conn_and_Gleason;Marianowo;Poland;10;50;MIL,ISO14000;IND59_GrayIron;IND59_HorizontalMilling;IND59_HorizontalMillingMachine;01.02.2019;15.04.2019
PC_777;935;Beier_Conn_and_Gleason;Marianowo;Poland;10;50;MIL,ISO14000;IND60_StainlessSteel_302;IND60_PrecisionMilling;IND60_ComputerControlledMachineTool;15.01.2019;01.04.2019
PC_451;531;Beier_Kassulke_and_Hodkiewicz;Potęgowo;Poland;4;100;MIL,ISO9003,ISO9002;IND61_LowCarbonSteel;IND61_ManualMilling;IND61_ManualMachineTool;15.02.2019;01.05.2019
PC_740;531;Beier_Kassulke_and_Hodkiewicz;Potęgowo;Poland;4;100;MIL,ISO9003,ISO9002;IND62_MalleableIron;IND62_HoleMaking;IND62_EDMDrillingMachine;01.02.2019;15.04.2019
PC_815;531;Beier_Kassulke_and_Hodkiewicz;Potęgowo;Poland;4;125;MIL,ISO9003,ISO9002;IND63_HighCarbonSteel;IND63_VerticalMilling;IND63_VerticalMillingMachine;01.02.2019;15.04.2019
PC_232;759;Berge_Ruecker;Kamieniec Wrocławski;Poland;4;100;ISO9001,LEED,QS9000;IND64_Steel;IND64_HorizontalMilling;IND64_HorizontalMillingMachine;01.01.2019;15.03.2019
PC_613;759;Berge_Ruecker;Kamieniec Wrocławski;Poland;4;75;ISO9001,LEED,QS9000;IND65_HighCarbonSteel;IND65_VerticalMilling;IND65_VerticalMillingMachine;01.01.2019;15.03.2019
PC_402;110;Bergnaum_and_Sons;Torreira;Portugal;1;75;ISO9002,ISO9004;IND66_StainlessSteel_304;IND66_CNCMilling;IND66_ComputerControlledMachineTool;01.03.2019;15.05.2019
PC_536;110;Bergnaum_and_Sons;Torreira;Portugal;1;150;ISO9002,ISO9004;IND67_MalleableIron;IND67_Planing;IND67_ShaperMachine;01.02.2019;15.04.2019
PC_868;110;Bergnaum_and_Sons;Torreira;Portugal;1;100;ISO9002,ISO9004;IND68_StainlessSteel_400;IND68_SinkerEDM;IND68_EDMMachine;01.02.2019;15.04.2019
PC_749;323;Bergnaum_Grady_and_Mayert;Cruz;Portugal;9;50;AS9100,AS9000;IND69_MalleableIron;IND69_ManualMilling;IND69_ManualMachineTool;01.03.2019;15.05.2019
PC_820;456;Bergnaum_Koepp_and_Little;Corticeiro de Baixo;Portugal;1;100;MIL,ISO9003,QS9000;IND70_LowAlloySteel;IND70_GearHobbing;IND70_GearShaperMachine;15.02.2019;01.05.2019
PC_267;123;Bergstrom_Group;Vittel;France;3;50;MIL,ISO9002,AS9100;IND71_Steel;IND71_Milling;IND71_MillingMachine;15.01.2019;01.04.2019
PC_780;123;Bergstrom_Group;Vittel;France;3;150;MIL,ISO9002,AS9100;IND72_StainlessSteel_400;IND72_WaterJetCutting;IND72_WaterJetCuttingMachine;15.02.2019;01.05.2019
PC_798;123;Bergstrom_Group;Vittel;France;3;75;MIL,ISO9002,AS9100;IND73_Steel;IND73_HoleMaking;IND73_EDMDrillingMachine;01.03.2019;15.05.2019
PC_793;426;Bergstrom_Mills;München;Germany;7;125;ISO9003,LEED,QS9000;IND74_StainlessSteel;IND74_Shaping;IND74_ShaperMachine;01.02.2019;15.04.2019
PC_425;223;Bernhard_Gleason_and_Dickinson;Łobżenica;Poland;4;75;ISO9001,ISO9000,QS9000;IND75_GrayIron;IND75_GearHobbing;IND75_GearShaperMachine;15.02.2019;01.05.2019
PC_355;265;Bernier_LLC;Ereira;Portugal;4;150;ISO9003,AS9000;IND76_WhiteIron;IND76_CNCTurning;IND76_CNCTurnMachine;15.02.2019;01.05.2019
PC_201;870;Blick_Durgan_and_Kohler;Martigues;France;10;100;ISO9000,MIL,ISO14000;IND77_AlloySteel;IND77_Milling;IND77_MillingMachine;01.01.2019;15.03.2019
PC_161;55;Block_Jones;Valongo;Portugal;3;150;ISO9001,AS9000;IND78_StainlessSteel;IND78_Shaping;IND78_ShaperMachine;01.03.2019;15.05.2019
PC_366;51;Bode_Group;Monte Novo;Portugal;10;50;ISO9001,MIL,ISO9000;IND79_MalleableIron;IND79_VerticalMilling;IND79_VerticalMillingMachine;15.01.2019;01.04.2019
PC_199;307;Bogisich_Paucek_and_Cummerata;Prabuty;Poland;2;100;AS9100,ISO9004,AS9000;IND80_Steel;IND80_PrecisionMilling;IND80_ComputerControlledMachineTool;01.02.2019;15.04.2019
PC_847;307;Bogisich_Paucek_and_Cummerata;Prabuty;Poland;2;50;AS9100,ISO9004,AS9000;IND81_LowCarbonSteel;IND81_CNCTurning;IND81_CNCTurnMachine;15.02.2019;01.05.2019
PC_757;479;Bosco_Cummerata_and_Cassin;Płock;Poland;2;75;ISO9000,ISO14000;IND82_HighAlloySteel;IND82_SinkerEDM;IND82_EDMMachine;01.02.2019;15.04.2019
PC_811;147;Botsford_Kerluke;Tojeira;Portugal;3;75;ISO9003,ISO14000,AS9000;IND83_LowAlloySteel;IND83_ManualMilling;IND83_ManualMachineTool;01.01.2019;15.03.2019
PC_863;147;Botsford_Kerluke;Tojeira;Portugal;3;50;ISO9003,ISO14000,AS9000;IND84_AlloySteel;IND84_PrecisionMilling;IND84_ComputerControlledMachineTool;01.02.2019;15.04.2019
PC_72;267;Botsford_Rohan;Troyes;France;2;100;LEED,ISO9004;IND85_WhiteIron;IND85_Shaping;IND85_ShaperMachine;01.01.2019;15.03.2019
PC_221;267;Botsford_Rohan;Troyes;France;2;125;LEED,ISO9004;IND86_MediumCarbonSteel;IND86_SinkerEDM;IND86_EDMMachine;15.02.2019;01.05.2019
PC_878;633;Boyer_Group;Colos;Portugal;8;150;MIL,ISO9004,AS9000;IND87_LowAlloySteel;IND87_ElectricalDischargeMachining;IND87_EDMMachine;01.03.2019;15.05.2019
PC_160;473;Bradtke_Casper;Ermida;Portugal;6;75;ISO9001,LEED,ISO14000;IND88_AusteniticStainlessSteel;IND88_ManualMilling;IND88_ManualMachineTool;15.01.2019;01.04.2019
PC_889;473;Bradtke_Casper;Ermida;Portugal;6;50;ISO9001,LEED,ISO14000;IND89_StainlessSteel;IND89_Milling;IND89_MillingMachine;15.01.2019;01.04.2019
PC_90;415;Bradtke_Powlowski_and_Jacobs;Siemiechów;Poland;2;125;ISO9001,ISO9000,ISO14000;IND90_StainlessSteel;IND90_ManualMilling;IND90_ManualMachineTool;15.01.2019;01.04.2019
PC_817;415;Bradtke_Powlowski_and_Jacobs;Siemiechów;Poland;2;50;ISO9001,ISO9000,ISO14000;IND91_StainlessSteel_400;IND91_Planing;IND91_ShaperMachine;15.02.2019;01.05.2019
PC_785;335;Bradtke_Robel_and_Bednar;Bordeaux;France;4;50;ISO9002,LEED,AS9100;IND92_StainlessSteel_304;IND92_VerticalMilling;IND92_VerticalMillingMachine;01.01.2019;15.03.2019
PC_39;867;Brakus_Predovic_and_Torphy;Saint-Denis;France;1;125;ISO9000,ISO9003,ISO9004;IND93_Steel;IND93_WaterJetCutting;IND93_WaterJetCuttingMachine;01.02.2019;15.04.2019
PC_193;820;Braun_Murazik_and_Dickens;Tarnowiec;Poland;6;150;ISO9001,QS9000;IND94_StainlessSteel_304;IND94_SinkerEDM;IND94_EDMMachine;15.02.2019;01.05.2019
PC_826;820;Braun_Murazik_and_Dickens;Tarnowiec;Poland;6;150;ISO9001,QS9000;IND95_AusteniticStainlessSteel;IND95_Planing;IND95_ShaperMachine;15.01.2019;01.04.2019
PC_8;959;Brekke_Inc;Bobigny;France;10;50;LEED,ISO9004,AS9000;IND96_HighAlloySteel;IND96_LaserBeamCutting;IND96_LaserCuttingMachine;15.02.2019;01.05.2019
PC_283;782;Brekke_Cummerata_and_Padberg;Główczyce;Poland;4;75;ISO9001,LEED,QS9000;IND97_StainlessSteel_302;IND97_Milling;IND97_MillingMachine;15.01.2019;01.04.2019
PC_592;782;Brekke_Cummerata_and_Padberg;Główczyce;Poland;4;150;ISO9001,LEED,QS9000;IND98_GrayIron;IND98_PrecisionMilling;IND98_ComputerControlledMachineTool;15.02.2019;01.05.2019
PC_173;19;Brown_Ryan_and_Kutch;Boniewo;Poland;2;75;MIL,ISO14000,ISO9004;IND99_StainlessSteel;IND99_HoleMaking;IND99_EDMDrillingMachine;15.02.2019;01.05.2019
PC_722;262;Carter_Fritsch;Morgados;Portugal;6;125;ISO9000,ISO9003,AS9000;IND100_CastIron;IND100_LaserBeamCutting;IND100_LaserCuttingMachine;15.02.2019;01.05.2019
PC_562;518;Cartwright_Schoen;Abbeville;France;5;150;MIL,ISO9003,AS9000;IND101_LowAlloySteel;IND101_HoleMaking;IND101_EDMDrillingMachine;01.02.2019;15.04.2019
PC_726;463;Cassin_and_Sons;Santiago De Compostela;Spain;4;75;ISO9000,LEED,QS9000;IND102_LowAlloySteel;IND102_VerticalMilling;IND102_VerticalMillingMachine;01.01.2019;15.03.2019
PC_530;933;Cassin_White_and_Reilly;Golina;Poland;6;150;MIL,ISO9000,LEED;IND103_StainlessSteel_302;IND103_Planing;IND103_ShaperMachine;01.02.2019;15.04.2019
PC_790;819;Collier_LLC;Namysłów;Poland;3;150;MIL,ISO14000,AS9000;IND104_AlloySteel;IND104_SinkerEDM;IND104_EDMMachine;15.02.2019;01.05.2019
PC_2;117;Collier_Cassin_and_Hickle;Gondar;Portugal;4;125;ISO9001,MIL,ISO9002;IND105_AusteniticStainlessSteel;IND105_LaserBeamCutting;IND105_LaserCuttingMachine;15.01.2019;01.04.2019
PC_694;117;Collier_Cassin_and_Hickle;Gondar;Portugal;4;75;ISO9001,MIL,ISO9002;IND106_HighCarbonSteel;IND106_WaterJetCutting;IND106_WaterJetCuttingMachine;15.02.2019;01.05.2019
PC_772;117;Collier_Cassin_and_Hickle;Gondar;Portugal;4;150;ISO9001,MIL,ISO9002;IND107_WhiteIron;IND107_WireEDM;IND107_EDMMachine;15.02.2019;01.05.2019
PC_853;117;Collier_Cassin_and_Hickle;Gondar;Portugal;4;150;ISO9001,MIL,ISO9002;IND108_StainlessSteel_304;IND108_Planing;IND108_ShaperMachine;15.01.2019;01.04.2019
PC_180;421;Collins_Buckridge;Ermidas do Sado;Portugal;7;125;ISO9001,ISO14000,AS9100;IND109_HighCarbonSteel;IND109_ElectricalDischargeMachining;IND109_EDMMachine;15.02.2019;01.05.2019
PC_837;421;Collins_Buckridge;Ermidas do Sado;Portugal;7;150;ISO9001,ISO14000,AS9100;IND110_StainlessSteel_304;IND110_HorizontalMilling;IND110_HorizontalMillingMachine;15.02.2019;01.05.2019
PC_207;76;Connelly_Kertzmann;Zagórów;Poland;10;150;LEED,AS9100;IND111_AlloySteel;IND111_HoleMaking;IND111_EDMDrillingMachine;01.01.2019;15.03.2019
PC_227;76;Connelly_Kertzmann;Zagórów;Poland;10;75;LEED,AS9100;IND112_HighAlloySteel;IND112_HoleMaking;IND112_EDMDrillingMachine;15.02.2019;01.05.2019
PC_642;138;Conroy_Quigley;Fornos;Portugal;9;50;ISO9003,ISO9004,AS9100;IND113_LowCarbonSteel;IND113_GearHobbing;IND113_GearShaperMachine;01.01.2019;15.03.2019
PC_522;800;Conroy_Kertzmann_and_Padberg;Duisburg;Germany;3;50;ISO9001,ISO14000;IND114_AlloySteel;IND114_ElectricalDischargeMachining;IND114_EDMMachine;15.01.2019;01.04.2019
PC_535;800;Conroy_Kertzmann_and_Padberg;Duisburg;Germany;3;125;ISO9001,ISO14000;IND115_GrayIron;IND115_PrecisionMilling;IND115_ComputerControlledMachineTool;15.01.2019;01.04.2019
PC_764;800;Conroy_Kertzmann_and_Padberg;Duisburg;Germany;3;50;ISO9001,ISO14000;IND116_StainlessSteel_316;IND116_Milling;IND116_MillingMachine;01.02.2019;15.04.2019
PC_219;600;Considine_Nader;Longjumeau;France;1;100;ISO9001,LEED,AS9100;IND117_CompactedGraphiteIron;IND117_Shaping;IND117_ShaperMachine;15.01.2019;01.04.2019
PC_389;600;Considine_Nader;Longjumeau;France;1;100;ISO9001,LEED,AS9100;IND118_MartensiticStainlessSteel;IND118_Shaping;IND118_ShaperMachine;01.01.2019;15.03.2019
PC_469;600;Considine_Nader;Longjumeau;France;1;50;ISO9001,LEED,AS9100;IND119_CastIron;IND119_Milling;IND119_MillingMachine;01.03.2019;15.05.2019
PC_800;600;Considine_Nader;Longjumeau;France;1;125;ISO9001,LEED,AS9100;IND120_HighCarbonSteel;IND120_Milling;IND120_MillingMachine;01.02.2019;15.04.2019
PC_390;121;Corkery_Douglas_and_Pouros;Piła;Poland;8;100;ISO9001,ISO9000,ISO9003;IND121_StainlessSteel_400;IND121_HoleMaking;IND121_EDMDrillingMachine;01.02.2019;15.04.2019
PC_13;208;Corkery_Gutkowski_and_Dickinson;Bobowa;Poland;1;125;ISO14000,QS9000;IND122_StainlessSteel_302;IND122_HorizontalMilling;IND122_HorizontalMillingMachine;01.03.2019;15.05.2019
PC_491;208;Corkery_Gutkowski_and_Dickinson;Bobowa;Poland;1;150;ISO14000,QS9000;IND123_MediumCarbonSteel;IND123_ManualMilling;IND123_ManualMachineTool;01.03.2019;15.05.2019
PC_225;271;Cormier_and_Sons;Rennes;France;10;150;ISO9001,MIL,LEED;IND124_WhiteIron;IND124_HorizontalMilling;IND124_HorizontalMillingMachine;01.02.2019;15.04.2019
PC_684;271;Cormier_and_Sons;Rennes;France;10;150;ISO9001,MIL,LEED;IND125_StainlessSteel_316;IND125_CNCTurning;IND125_CNCTurnMachine;01.02.2019;15.04.2019
PC_376;400;Cormier_Wolf;Vales;Portugal;10;100;LEED,ISO14000,AS9100;IND126_StainlessSteel_304;IND126_VerticalMilling;IND126_VerticalMillingMachine;15.02.2019;01.05.2019
PC_643;400;Cormier_Wolf;Vales;Portugal;10;125;LEED,ISO14000,AS9100;IND127_StainlessSteel_304;IND127_SinkerEDM;IND127_EDMMachine;15.01.2019;01.04.2019
PC_128;154;Corwin_Batz;Tassin-la-Demi-Lune;France;10;150;ISO9001,QS9000;IND128_Steel;IND128_VerticalMilling;IND128_VerticalMillingMachine;01.03.2019;15.05.2019
PC_17;232;Corwin_Langosh;Maromme;France;6;50;LEED,AS9100,AS9000;IND129_CastIron;IND129_Milling;IND129_MillingMachine;15.01.2019;01.04.2019
PC_58;232;Corwin_Langosh;Maromme;France;6;50;LEED,AS9100,AS9000;IND130_StainlessSteel_302;IND130_GearHobbing;IND130_GearShaperMachine;01.02.2019;15.04.2019
PC_289;232;Corwin_Langosh;Maromme;France;6;50;LEED,AS9100,AS9000;IND131_MediumCarbonSteel;IND131_ElectricalDischargeMachining;IND131_EDMMachine;01.02.2019;15.04.2019
PC_333;232;Corwin_Langosh;Maromme;France;6;50;LEED,AS9100,AS9000;IND132_StainlessSteel_400;IND132_PrecisionMilling;IND132_ComputerControlledMachineTool;15.01.2019;01.04.2019
PC_373;232;Corwin_Langosh;Maromme;France;6;125;LEED,AS9100,AS9000;IND133_StainlessSteel_302;IND133_CNCTurning;IND133_CNCTurnMachine;01.01.2019;15.03.2019
PC_886;232;Corwin_Langosh;Maromme;France;6;150;LEED,AS9100,AS9000;IND134_MalleableIron;IND134_WaterJetCutting;IND134_WaterJetCuttingMachine;15.01.2019;01.04.2019
PC_216;204;Corwin_Lind;Kramarzówka;Poland;5;50;ISO9001,ISO9000,MIL;IND135_CastIron;IND135_Shaping;IND135_ShaperMachine;15.01.2019;01.04.2019
PC_700;492;Corwin_Kerluke_and_Williamson;Campos;Portugal;2;125;ISO9000,ISO9002,LEED;IND136_StainlessSteel_304;IND136_HorizontalMilling;IND136_HorizontalMillingMachine;01.03.2019;15.05.2019
PC_450;915;Crist_Goodwin_and_Cummings;Hengelo;Netherlands;10;100;ISO9003,ISO9004;IND137_CompactedGraphiteIron;IND137_VerticalMilling;IND137_VerticalMillingMachine;01.03.2019;15.05.2019
PC_640;116;Crona_Haley;Berlin;Germany;1;150;ISO14000,QS9000,ISO9004;IND138_StainlessSteel;IND138_LaserBeamCutting;IND138_LaserCuttingMachine;01.03.2019;15.05.2019
